SNo , SZ_MULT , BYTES, INST, CYCLES, SEC
1 , .00048828125000000000 , 16, 90,92,69,785, 25,56,68,155, 0.098720042
2 , .00097656250000000000 , 32, 90,92,56,761, 25,56,38,719, 0.095433181
3 , .00195312500000000000 , 64, 1,07,72,12,651, 30,61,86,543, 0.118211565
4 , .00390625000000000000 , 128, 1,17,77,77,183, 32,29,10,186, 0.120516172
5 , .00781250000000000000 , 256, 1,31,20,84,206, 40,69,70,426, 0.151653575
6 , .01562500000000000000 , 512, 2,41,98,02,392, 71,97,84,462, 0.277675648
7 , .03125000000000000000 , 1024, 2,95,69,79,896, 1,00,04,37,103, 0.385862836
8 , .06250000000000000000 , 2048, 4,03,13,56,972, 1,45,54,43,224, 0.561218085
9 , .12500000000000000000 , 4096, 6,17,99,48,685, 2,57,60,71,942, 0.956936566
10 , .25000000000000000000 , 8192, 10,47,78,94,993, 4,93,69,54,010, 1.903405981
11 , .50000000000000000000 , 16384, 19,07,23,05,863, 8,81,23,47,596, 3.337347388
12 , 1.00000000000000000000 , 32768, 36,26,84,01,913, 23,06,89,30,333, 8.565277496
